week_start,store_id,product_id,category,region,channel,promo_active,promo_type,promo_start_date,promo_end_date,discount_pct,units_sold,unit_price,sales_value,cost,gross_margin,stockout
2026-05-24,27,2,Juice,East,Supermarket,0,None,,,0.0,71,2.35,166.85,110.51,56.34,0
2026-05-24,27,3,Energy Drinks,East,Supermarket,0,None,,,0.0,61,2.54,154.94,103.17,51.77,0
2026-05-24,27,4,Juice,East,Supermarket,0,None,,,0.0,58,2.31,133.98,92.51,41.47,0
2026-05-24,27,5,Energy Drinks,East,Supermarket,0,None,,,0.0,49,2.67,130.83,78.47,52.36,0
2026-05-24,27,6,Carbonated,East,Supermarket,0,None,,,0.0,65,1.61,104.65,71.45,33.2,0
2026-05-24,27,7,Juice,East,Supermarket,0,None,,,0.0,57,2.51,143.07,94.29,48.78,0
2026-05-24,27,8,Carbonated,East,Supermarket,0,None,,,0.0,50,1.39,69.5,45.82,23.68,0
2026-05-24,27,9,Water,East,Supermarket,0,None,,,0.0,69,1.08,74.52,49.81,24.71,0
2026-05-24,27,10,Dairy,East,Supermarket,0,None,,,0.0,52,2.6,135.2,78.1,57.1,0
2026-05-24,27,11,Water,East,Supermarket,0,None,,,0.0,72,0.95,68.4,47.61,20.79,0
2026-05-24,27,12,Juice,East,Supermarket,0,None,,,0.0,58,2.52,146.16,90.35,55.81,0
2026-05-24,27,13,Dairy,East,Supermarket,0,None,,,0.0,77,2.53,194.81,127.25,67.56,0
2026-05-24,27,14,Water,East,Supermarket,0,None,,,0.0,68,0.95,64.6,40.87,23.73,0
2026-05-24,27,15,Carbonated,East,Supermarket,1,Discount,2026-05-24,2026-05-31,0.12,65,1.4,91.0,52.84,38.16,0
2026-05-24,27,16,Juice,East,Supermarket,0,None,,,0.0,75,2.23,167.25,112.35,54.9,0
2026-05-24,27,17,Energy Drinks,East,Supermarket,0,None,,,0.0,56,3.0,168.0,107.96,60.04,0
2026-05-24,27,18,Carbonated,East,Supermarket,0,None,,,0.0,34,1.5,51.0,33.2,17.8,0
2026-05-24,27,19,Energy Drinks,East,Supermarket,0,None,,,0.0,40,2.67,106.8,72.21,34.59,0
2026-05-24,27,20,Dairy,East,Supermarket,0,None,,,0.0,51,2.42,123.42,72.24,51.18,0
2026-05-24,28,1,Carbonated,West,Supermarket,0,None,,,0.0,53,1.63,86.39,55.88,30.51,0
2026-05-24,28,2,Juice,West,Supermarket,0,None,,,0.0,57,2.35,133.95,88.77,45.18,0
2026-05-24,28,3,Energy Drinks,West,Supermarket,0,None,,,0.0,61,2.54,154.94,102.11,52.83,0
2026-05-24,28,4,Juice,West,Supermarket,0,None,,,0.0,46,2.31,106.26,72.82,33.44,0
2026-05-24,28,5,Energy Drinks,West,Supermarket,0,None,,,0.0,51,2.67,136.17,88.37,47.8,0
2026-05-24,28,6,Carbonated,West,Supermarket,0,None,,,0.0,51,1.61,82.11,56.85,25.26,0
2026-05-24,28,7,Juice,West,Supermarket,0,None,,,0.0,54,2.51,135.54,88.36,47.18,0
2026-05-24,28,8,Carbonated,West,Supermarket,0,None,,,0.0,62,1.39,86.18,56.39,29.79,0
2026-05-24,28,9,Water,West,Supermarket,0,None,,,0.0,47,1.08,50.76,33.67,17.09,0
2026-05-24,28,10,Dairy,West,Supermarket,0,None,,,0.0,55,2.6,143.0,87.57,55.43,0
2026-05-24,28,11,Water,West,Supermarket,0,None,,,0.0,57,0.95,54.15,30.62,23.53,0
2026-05-24,28,12,Juice,West,Supermarket,0,None,,,0.0,46,2.52,115.92,66.33,49.59,0
2026-05-24,28,13,Dairy,West,Supermarket,1,Discount,2026-05-24,2026-05-24,0.26,56,1.87,104.72,59.48,45.24,0
2026-05-24,28,14,Water,West,Supermarket,0,None,,,0.0,59,0.95,56.05,37.13,18.92,0
2026-05-24,28,15,Carbonated,West,Supermarket,0,None,,,0.0,51,1.59,81.09,52.28,28.81,0
2026-05-24,28,16,Juice,West,Supermarket,0,None,,,0.0,56,2.23,124.88,75.17,49.71,0
2026-05-24,28,17,Energy Drinks,West,Supermarket,0,None,,,0.0,37,3.0,111.0,66.18,44.82,0
2026-05-24,28,18,Carbonated,West,Supermarket,0,None,,,0.0,51,1.5,76.5,52.85,23.65,0
2026-05-24,28,19,Energy Drinks,West,Supermarket,0,None,,,0.0,43,2.67,114.81,72.46,42.35,0
2026-05-24,28,20,Dairy,West,Supermarket,0,None,,,0.0,48,2.42,116.16,80.13,36.03,0
2026-05-24,29,1,Carbonated,North,Supermarket,1,Loyalty,2026-05-24,2026-05-31,0.12,46,1.43,65.78,38.06,27.72,0
2026-05-24,29,2,Juice,North,Supermarket,0,None,,,0.0,34,2.35,79.9,55.35,24.55,0
2026-05-24,29,3,Energy Drinks,North,Supermarket,1,Feature,2026-05-24,2026-05-31,0.26,66,1.88,124.08,83.3,40.78,0
2026-05-24,29,4,Juice,North,Supermarket,0,None,,,0.0,45,2.31,103.95,66.12,37.83,0
2026-05-24,29,5,Energy Drinks,North,Supermarket,0,None,,,0.0,30,2.67,80.1,51.01,29.09,0
2026-05-24,29,6,Carbonated,North,Supermarket,0,None,,,0.0,40,1.61,64.4,36.1,28.3,0
2026-05-24,29,7,Juice,North,Supermarket,0,None,,,0.0,44,2.51,110.44,63.4,47.04,0
2026-05-24,29,8,Carbonated,North,Supermarket,0,None,,,0.0,40,1.39,55.6,38.86,16.74,0
2026-05-24,29,9,Water,North,Supermarket,0,None,,,0.0,40,1.08,43.2,25.18,18.02,0
2026-05-24,29,10,Dairy,North,Supermarket,0,None,,,0.0,47,2.6,122.2,79.84,42.36,0
2026-05-24,29,11,Water,North,Supermarket,1,Feature,2026-05-24,2026-06-07,0.16,65,0.8,52.0,35.92,16.08,0
2026-05-24,29,12,Juice,North,Supermarket,0,None,,,0.0,26,2.52,65.52,40.87,24.65,0
2026-05-24,29,13,Dairy,North,Supermarket,0,None,,,0.0,34,2.53,86.02,53.34,32.68,0
2026-05-24,29,14,Water,North,Supermarket,0,None,,,0.0,46,0.95,43.7,29.93,13.77,0
2026-05-24,29,15,Carbonated,North,Supermarket,1,Discount,2026-05-24,2026-05-24,0.17,51,1.32,67.32,43.61,23.71,0
2026-05-24,29,16,Juice,North,Supermarket,0,None,,,0.0,33,2.23,73.59,45.72,27.87,0
2026-05-24,29,17,Energy Drinks,North,Supermarket,0,None,,,0.0,48,3.0,144.0,98.3,45.7,0
2026-05-24,29,18,Carbonated,North,Supermarket,0,None,,,0.0,41,1.5,61.5,38.61,22.89,0
2026-05-24,29,19,Energy Drinks,North,Supermarket,0,None,,,0.0,32,2.67,85.44,56.6,28.84,0
2026-05-24,29,20,Dairy,North,Supermarket,0,None,,,0.0,37,2.42,89.54,61.08,28.46,0
2026-05-24,30,1,Carbonated,South,Hypermarket,1,Discount,2026-05-24,2026-05-31,0.21,74,1.29,95.46,61.67,33.79,0
2026-05-24,30,2,Juice,South,Hypermarket,1,Bundle,2026-05-24,2026-05-31,0.25,99,1.76,174.24,116.89,57.35,0
2026-05-24,30,3,Energy Drinks,South,Hypermarket,1,Discount,2026-05-24,2026-06-07,0.19,56,2.06,115.36,68.59,46.77,0
2026-05-24,30,4,Juice,South,Hypermarket,0,None,,,0.0,71,2.31,164.01,108.16,55.85,0
2026-05-24,30,5,Energy Drinks,South,Hypermarket,0,None,,,0.0,62,2.67,165.54,101.29,64.25,0
2026-05-24,30,6,Carbonated,South,Hypermarket,0,None,,,0.0,70,1.61,112.7,73.3,39.4,0
2026-05-24,30,7,Juice,South,Hypermarket,0,None,,,0.0,66,2.51,165.66,107.86,57.8,0
2026-05-24,30,8,Carbonated,South,Hypermarket,0,None,,,0.0,60,1.39,83.4,51.29,32.11,0
2026-05-24,30,9,Water,South,Hypermarket,0,None,,,0.0,85,1.08,91.8,57.57,34.23,0
2026-05-24,30,10,Dairy,South,Hypermarket,1,Discount,2026-05-24,2026-06-07,0.18,65,2.13,138.45,90.55,47.9,0
2026-05-24,30,11,Water,South,Hypermarket,0,None,,,0.0,92,0.95,87.4,48.83,38.57,0
2026-05-24,30,12,Juice,South,Hypermarket,1,Loyalty,2026-05-24,2026-05-31,0.22,94,1.97,185.18,108.38,76.8,0
2026-05-24,30,13,Dairy,South,Hypermarket,0,None,,,0.0,64,2.53,161.92,92.44,69.48,0
2026-05-24,30,14,Water,South,Hypermarket,0,None,,,0.0,67,0.95,63.65,39.24,24.41,0
2026-05-24,30,15,Carbonated,South,Hypermarket,0,None,,,0.0,56,1.59,89.04,54.44,34.6,0
2026-05-24,30,16,Juice,South,Hypermarket,0,None,,,0.0,54,2.23,120.42,70.41,50.01,0
2026-05-24,30,17,Energy Drinks,South,Hypermarket,0,None,,,0.0,61,3.0,183.0,107.84,75.16,0
2026-05-24,30,18,Carbonated,South,Hypermarket,0,None,,,0.0,52,1.5,78.0,47.98,30.02,0
2026-05-24,30,19,Energy Drinks,South,Hypermarket,0,None,,,0.0,71,2.67,189.57,111.26,78.31,0
2026-05-24,30,20,Dairy,South,Hypermarket,0,None,,,0.0,52,2.42,125.84,81.46,44.38,0
2026-05-24,31,1,Carbonated,East,Supermarket,0,None,,,0.0,65,1.63,105.95,65.25,40.7,0
2026-05-24,31,2,Juice,East,Supermarket,0,None,,,0.0,57,2.35,133.95,78.87,55.08,0
2026-05-24,31,3,Energy Drinks,East,Supermarket,0,None,,,0.0,48,2.54,121.92,75.5,46.42,0
2026-05-24,31,4,Juice,East,Supermarket,0,None,,,0.0,61,2.31,140.91,93.39,47.52,0
2026-05-24,31,5,Energy Drinks,East,Supermarket,0,None,,,0.0,50,2.67,133.5,86.49,47.01,0
2026-05-24,31,6,Carbonated,East,Supermarket,0,None,,,0.0,53,1.61,85.33,53.48,31.85,0
2026-05-24,31,7,Juice,East,Supermarket,0,None,,,0.0,55,2.51,138.05,84.3,53.75,0
2026-05-24,31,8,Carbonated,East,Supermarket,1,Feature,2026-05-24,2026-05-31,0.12,78,1.22,95.16,54.33,40.83,0
2026-05-24,31,9,Water,East,Supermarket,0,None,,,0.0,59,1.08,63.72,35.5,28.22,0
2026-05-24,31,10,Dairy,East,Supermarket,0,None,,,0.0,61,2.6,158.6,88.05,70.55,0
2026-05-24,31,11,Water,East,Supermarket,0,None,,,0.0,51,0.95,48.45,33.75,14.7,0
2026-05-24,31,12,Juice,East,Supermarket,0,None,,,0.0,75,2.52,189.0,116.29,72.71,0
2026-05-24,31,13,Dairy,East,Supermarket,0,None,,,0.0,52,2.53,131.56,76.77,54.79,0
2026-05-24,31,14,Water,East,Supermarket,1,Discount,2026-05-24,2026-05-31,0.11,76,0.85,64.6,37.49,27.11,0
2026-05-24,31,15,Carbonated,East,Supermarket,0,None,,,0.0,69,1.59,109.71,66.74,42.97,0
2026-05-24,31,16,Juice,East,Supermarket,0,None,,,0.0,84,2.23,187.32,103.69,83.63,0
2026-05-24,31,17,Energy Drinks,East,Supermarket,1,Feature,2026-05-24,2026-05-24,0.21,65,2.37,154.05,88.92,65.13,0
2026-05-24,31,18,Carbonated,East,Supermarket,0,None,,,0.0,54,1.5,81.0,53.84,27.16,1
2026-05-24,31,19,Energy Drinks,East,Supermarket,0,None,,,0.0,42,2.67,112.14,74.19,37.95,0
2026-05-24,31,20,Dairy,East,Supermarket,0,None,,,0.0,67,2.42,162.14,90.45,71.69,0
2026-05-24,32,1,Carbonated,West,Convenience,0,None,,,0.0,35,1.63,57.05,35.8,21.25,0
2026-05-24,32,2,Juice,West,Convenience,0,None,,,0.0,29,2.35,68.15,43.42,24.73,0
2026-05-24,32,3,Energy Drinks,West,Convenience,0,None,,,0.0,31,2.54,78.74,53.46,25.28,0
2026-05-24,32,4,Juice,West,Convenience,0,None,,,0.0,40,2.31,92.4,60.05,32.35,0
2026-05-24,32,5,Energy Drinks,West,Convenience,0,None,,,0.0,30,2.67,80.1,52.39,27.71,0
2026-05-24,32,6,Carbonated,West,Convenience,1,Bundle,2026-05-24,2026-05-31,0.23,37,1.24,45.88,27.4,18.48,0
2026-05-24,32,7,Juice,West,Convenience,0,None,,,0.0,35,2.51,87.85,52.09,35.76,0
2026-05-24,32,8,Carbonated,West,Convenience,1,Bundle,2026-05-24,2026-05-24,0.23,30,1.07,32.1,17.94,14.16,0
2026-05-24,32,9,Water,West,Convenience,0,None,,,0.0,36,1.08,38.88,24.01,14.87,0
2026-05-24,32,10,Dairy,West,Convenience,0,None,,,0.0,27,2.6,70.2,48.63,21.57,0
2026-05-24,32,11,Water,West,Convenience,0,None,,,0.0,31,0.95,29.45,17.31,12.14,0
2026-05-24,32,12,Juice,West,Convenience,0,None,,,0.0,31,2.52,78.12,51.37,26.75,0
2026-05-24,32,13,Dairy,West,Convenience,1,Discount,2026-05-24,2026-06-07,0.2,31,2.02,62.62,39.79,22.83,0
2026-05-24,32,14,Water,West,Convenience,0,None,,,0.0,36,0.95,34.2,19.8,14.4,0
2026-05-24,32,15,Carbonated,West,Convenience,0,None,,,0.0,31,1.59,49.29,27.78,21.51,0
2026-05-24,32,16,Juice,West,Convenience,0,None,,,0.0,31,2.23,69.13,45.05,24.08,0
2026-05-24,32,17,Energy Drinks,West,Convenience,0,None,,,0.0,22,3.0,66.0,45.42,20.58,0
2026-05-24,32,18,Carbonated,West,Convenience,0,None,,,0.0,36,1.5,54.0,31.03,22.97,0
2026-05-24,32,19,Energy Drinks,West,Convenience,0,None,,,0.0,31,2.67,82.77,51.14,31.63,0
2026-05-24,32,20,Dairy,West,Convenience,0,None,,,0.0,28,2.42,67.76,45.6,22.16,0
2026-05-24,33,1,Carbonated,North,Supermarket,0,None,,,0.0,38,1.63,61.94,40.74,21.2,0
2026-05-24,33,2,Juice,North,Supermarket,0,None,,,0.0,39,2.35,91.65,60.61,31.04,0
2026-05-24,33,3,Energy Drinks,North,Supermarket,0,None,,,0.0,47,2.54,119.38,81.2,38.18,0
2026-05-24,33,4,Juice,North,Supermarket,1,Discount,2026-05-24,2026-05-24,0.13,51,2.01,102.51,64.31,38.2,0
2026-05-24,33,5,Energy Drinks,North,Supermarket,0,None,,,0.0,40,2.67,106.8,70.99,35.81,0
2026-05-24,33,6,Carbonated,North,Supermarket,0,None,,,0.0,31,1.61,49.91,32.32,17.59,0
2026-05-24,33,7,Juice,North,Supermarket,0,None,,,0.0,31,2.51,77.81,49.49,28.32,0
2026-05-24,33,8,Carbonated,North,Supermarket,0,None,,,0.0,49,1.39,68.11,40.86,27.25,0
2026-05-24,33,9,Water,North,Supermarket,0,None,,,0.0,47,1.08,50.76,31.8,18.96,0
2026-05-24,33,10,Dairy,North,Supermarket,0,None,,,0.0,47,2.6,122.2,68.98,53.22,0
2026-05-24,33,11,Water,North,Supermarket,1,Bundle,2026-05-24,2026-05-31,0.11,53,0.85,45.05,27.34,17.71,0
2026-05-24,33,12,Juice,North,Supermarket,0,None,,,0.0,47,2.52,118.44,80.05,38.39,0
2026-05-24,33,13,Dairy,North,Supermarket,1,Bundle,2026-05-24,2026-05-31,0.17,43,2.1,90.3,59.56,30.74,0
2026-05-24,33,14,Water,North,Supermarket,0,None,,,0.0,41,0.95,38.95,24.77,14.18,0
2026-05-24,33,15,Carbonated,North,Supermarket,0,None,,,0.0,46,1.59,73.14,49.78,23.36,0
2026-05-24,33,16,Juice,North,Supermarket,0,None,,,0.0,32,2.23,71.36,39.66,31.7,0
2026-05-24,33,17,Energy Drinks,North,Supermarket,0,None,,,0.0,31,3.0,93.0,54.77,38.23,0
2026-05-24,33,18,Carbonated,North,Supermarket,1,Bundle,2026-05-24,2026-05-31,0.14,37,1.29,47.73,32.7,15.03,0
2026-05-24,33,19,Energy Drinks,North,Supermarket,0,None,,,0.0,22,2.67,58.74,34.85,23.89,1
2026-05-24,33,20,Dairy,North,Supermarket,0,None,,,0.0,15,2.42,36.3,22.0,14.3,1
2026-05-24,34,1,Carbonated,South,Hypermarket,0,None,,,0.0,47,1.63,76.61,45.51,31.1,0
2026-05-24,34,2,Juice,South,Hypermarket,0,None,,,0.0,71,2.35,166.85,111.9,54.95,0
2026-05-24,34,3,Energy Drinks,South,Hypermarket,0,None,,,0.0,68,2.54,172.72,99.56,73.16,0
2026-05-24,34,4,Juice,South,Hypermarket,0,None,,,0.0,62,2.31,143.22,93.47,49.75,0
2026-05-24,34,5,Energy Drinks,South,Hypermarket,0,None,,,0.0,47,2.67,125.49,70.82,54.67,1
2026-05-24,34,6,Carbonated,South,Hypermarket,1,Loyalty,2026-05-24,2026-05-31,0.22,80,1.26,100.8,60.07,40.73,0
2026-05-24,34,7,Juice,South,Hypermarket,0,None,,,0.0,77,2.51,193.27,125.66,67.61,0
2026-05-24,34,8,Carbonated,South,Hypermarket,0,None,,,0.0,65,1.39,90.35,50.41,39.94,0
2026-05-24,34,9,Water,South,Hypermarket,0,None,,,0.0,59,1.08,63.72,35.29,28.43,0
2026-05-24,34,10,Dairy,South,Hypermarket,0,None,,,0.0,64,2.6,166.4,112.81,53.59,0
2026-05-24,34,11,Water,South,Hypermarket,0,None,,,0.0,76,0.95,72.2,43.67,28.53,0
2026-05-24,34,12,Juice,South,Hypermarket,1,Bundle,2026-05-24,2026-05-31,0.28,80,1.81,144.8,100.42,44.38,0
2026-05-24,34,13,Dairy,South,Hypermarket,0,None,,,0.0,53,2.53,134.09,78.41,55.68,0
2026-05-24,34,14,Water,South,Hypermarket,0,None,,,0.0,70,0.95,66.5,44.29,22.21,0
2026-05-24,34,15,Carbonated,South,Hypermarket,0,None,,,0.0,58,1.59,92.22,62.04,30.18,0
2026-05-24,34,16,Juice,South,Hypermarket,0,None,,,0.0,69,2.23,153.87,105.65,48.22,0
2026-05-24,34,17,Energy Drinks,South,Hypermarket,0,None,,,0.0,53,3.0,159.0,110.24,48.76,0
2026-05-24,34,18,Carbonated,South,Hypermarket,0,None,,,0.0,57,1.5,85.5,57.99,27.51,0
2026-05-24,34,19,Energy Drinks,South,Hypermarket,0,None,,,0.0,68,2.67,181.56,119.78,61.78,1
2026-05-24,34,20,Dairy,South,Hypermarket,1,Discount,2026-05-24,2026-06-07,0.13,66,2.11,139.26,87.79,51.47,0
2026-05-24,35,1,Carbonated,East,Supermarket,1,Discount,2026-05-24,2026-06-07,0.08,60,1.5,90.0,57.26,32.74,1
2026-05-24,35,2,Juice,East,Supermarket,0,None,,,0.0,38,2.35,89.3,50.42,38.88,0
2026-05-24,35,3,Energy Drinks,East,Supermarket,0,None,,,0.0,55,2.54,139.7,85.01,54.69,0
2026-05-24,35,4,Juice,East,Supermarket,1,Feature,2026-05-24,2026-05-31,0.18,66,1.89,124.74,68.84,55.9,0
2026-05-24,35,5,Energy Drinks,East,Supermarket,0,None,,,0.0,46,2.67,122.82,82.92,39.9,0
2026-05-24,35,6,Carbonated,East,Supermarket,0,None,,,0.0,56,1.61,90.16,51.62,38.54,0
2026-05-24,35,7,Juice,East,Supermarket,0,None,,,0.0,43,2.51,107.93,73.0,34.93,0
2026-05-24,35,8,Carbonated,East,Supermarket,0,None,,,0.0,45,1.39,62.55,40.7,21.85,0
2026-05-24,35,9,Water,East,Supermarket,0,None,,,0.0,47,1.08,50.76,29.0,21.76,0
2026-05-24,35,10,Dairy,East,Supermarket,0,None,,,0.0,46,2.6,119.6,71.98,47.62,0
2026-05-24,35,11,Water,East,Supermarket,0,None,,,0.0,63,0.95,59.85,39.59,20.26,0
2026-05-24,35,12,Juice,East,Supermarket,0,None,,,0.0,40,2.52,100.8,65.01,35.79,0
2026-05-24,35,13,Dairy,East,Supermarket,0,None,,,0.0,40,2.53,101.2,61.38,39.82,0
2026-05-24,35,14,Water,East,Supermarket,0,None,,,0.0,46,0.95,43.7,24.12,19.58,0
2026-05-24,35,15,Carbonated,East,Supermarket,0,None,,,0.0,50,1.59,79.5,51.72,27.78,0
2026-05-24,35,16,Juice,East,Supermarket,0,None,,,0.0,50,2.23,111.5,64.53,46.97,0
2026-05-24,35,17,Energy Drinks,East,Supermarket,0,None,,,0.0,58,3.0,174.0,105.92,68.08,0
2026-05-24,35,18,Carbonated,East,Supermarket,0,None,,,0.0,45,1.5,67.5,44.15,23.35,0
2026-05-24,35,19,Energy Drinks,East,Supermarket,0,None,,,0.0,52,2.67,138.84,88.87,49.97,0
2026-05-24,35,20,Dairy,East,Supermarket,1,Bundle,2026-05-24,2026-05-24,0.27,61,1.77,107.97,71.84,36.13,0
2026-05-24,36,1,Carbonated,West,Discounters,0,None,,,0.0,34,1.63,55.42,38.16,17.26,0
2026-05-24,36,2,Juice,West,Discounters,0,None,,,0.0,38,2.35,89.3,61.93,27.37,0
2026-05-24,36,3,Energy Drinks,West,Discounters,0,None,,,0.0,23,2.54,58.42,33.02,25.4,0
2026-05-24,36,4,Juice,West,Discounters,0,None,,,0.0,48,2.31,110.88,62.99,47.89,0
2026-05-24,36,5,Energy Drinks,West,Discounters,0,None,,,0.0,23,2.67,61.41,41.69,19.72,0
2026-05-24,36,6,Carbonated,West,Discounters,0,None,,,0.0,39,1.61,62.79,41.33,21.46,0
2026-05-24,36,7,Juice,West,Discounters,0,None,,,0.0,42,2.51,105.42,71.02,34.4,0
2026-05-24,36,8,Carbonated,West,Discounters,0,None,,,0.0,30,1.39,41.7,24.46,17.24,0
2026-05-24,36,9,Water,West,Discounters,1,Discount,2026-05-24,2026-06-07,0.26,55,0.8,44.0,25.46,18.54,0
2026-05-24,36,10,Dairy,West,Discounters,0,None,,,0.0,30,2.6,78.0,49.62,28.38,0
2026-05-24,36,11,Water,West,Discounters,0,None,,,0.0,51,0.95,48.45,32.31,16.14,0
2026-05-24,36,12,Juice,West,Discounters,0,None,,,0.0,39,2.52,98.28,54.71,43.57,0
2026-05-24,36,13,Dairy,West,Discounters,0,None,,,0.0,33,2.53,83.49,51.16,32.33,0
2026-05-24,36,14,Water,West,Discounters,1,Bundle,2026-05-24,2026-05-31,0.15,46,0.81,37.26,24.39,12.87,0
2026-05-24,36,15,Carbonated,West,Discounters,0,None,,,0.0,42,1.59,66.78,43.76,23.02,0
2026-05-24,36,16,Juice,West,Discounters,0,None,,,0.0,35,2.23,78.05,43.44,34.61,0
2026-05-24,36,17,Energy Drinks,West,Discounters,0,None,,,0.0,21,3.0,63.0,39.82,23.18,0
2026-05-24,36,18,Carbonated,West,Discounters,0,None,,,0.0,36,1.5,54.0,34.99,19.01,0
2026-05-24,36,19,Energy Drinks,West,Discounters,1,Discount,2026-05-24,2026-05-24,0.24,35,2.03,71.05,46.07,24.98,0
2026-05-24,36,20,Dairy,West,Discounters,1,Bundle,2026-05-24,2026-05-31,0.23,42,1.86,78.12,45.15,32.97,0
2026-05-24,37,1,Carbonated,North,Hypermarket,0,None,,,0.0,35,1.63,57.05,35.07,21.98,0
2026-05-24,37,2,Juice,North,Hypermarket,0,None,,,0.0,50,2.35,117.5,68.93,48.57,0
2026-05-24,37,3,Energy Drinks,North,Hypermarket,1,Loyalty,2026-05-24,2026-05-31,0.08,41,2.34,95.94,66.88,29.06,1
2026-05-24,37,4,Juice,North,Hypermarket,0,None,,,0.0,58,2.31,133.98,82.04,51.94,0
2026-05-24,37,5,Energy Drinks,North,Hypermarket,0,None,,,0.0,48,2.67,128.16,85.0,43.16,0
2026-05-24,37,6,Carbonated,North,Hypermarket,0,None,,,0.0,36,1.61,57.96,38.69,19.27,0
2026-05-24,37,7,Juice,North,Hypermarket,0,None,,,0.0,49,2.51,122.99,76.09,46.9,0
2026-05-24,37,8,Carbonated,North,Hypermarket,1,Bundle,2026-05-24,2026-06-07,0.16,63,1.17,73.71,42.74,30.97,0
2026-05-24,37,9,Water,North,Hypermarket,1,Feature,2026-05-24,2026-06-07,0.28,59,0.78,46.02,28.05,17.97,0
2026-05-24,37,10,Dairy,North,Hypermarket,0,None,,,0.0,53,2.6,137.8,90.18,47.62,0
2026-05-24,37,11,Water,North,Hypermarket,0,None,,,0.0,49,0.95,46.55,25.66,20.89,0
2026-05-24,37,12,Juice,North,Hypermarket,1,Bundle,2026-05-24,2026-05-24,0.25,58,1.89,109.62,63.5,46.12,0
2026-05-24,37,13,Dairy,North,Hypermarket,0,None,,,0.0,39,2.53,98.67,60.77,37.9,0
2026-05-24,37,14,Water,North,Hypermarket,0,None,,,0.0,55,0.95,52.25,32.09,20.16,0
2026-05-24,37,15,Carbonated,North,Hypermarket,0,None,,,0.0,36,1.59,57.24,37.71,19.53,0
2026-05-24,37,16,Juice,North,Hypermarket,0,None,,,0.0,49,2.23,109.27,61.01,48.26,0
2026-05-24,37,17,Energy Drinks,North,Hypermarket,0,None,,,0.0,51,3.0,153.0,102.39,50.61,0
2026-05-24,37,18,Carbonated,North,Hypermarket,1,Discount,2026-05-24,2026-05-31,0.24,79,1.14,90.06,59.55,30.51,0
2026-05-24,37,19,Energy Drinks,North,Hypermarket,0,None,,,0.0,46,2.67,122.82,70.91,51.91,0
2026-05-24,37,20,Dairy,North,Hypermarket,0,None,,,0.0,43,2.42,104.06,61.79,42.27,0
2026-05-24,38,1,Carbonated,South,Discounters,0,None,,,0.0,46,1.63,74.98,42.1,32.88,0
2026-05-24,38,2,Juice,South,Discounters,1,Feature,2026-05-24,2026-05-24,0.27,54,1.72,92.88,57.98,34.9,0
2026-05-24,38,3,Energy Drinks,South,Discounters,0,None,,,0.0,22,2.54,55.88,30.99,24.89,0
2026-05-24,38,4,Juice,South,Discounters,0,None,,,0.0,38,2.31,87.78,52.39,35.39,0
2026-05-24,38,5,Energy Drinks,South,Discounters,1,Discount,2026-05-24,2026-05-24,0.22,38,2.08,79.04,51.11,27.93,0
2026-05-24,38,6,Carbonated,South,Discounters,1,Discount,2026-05-24,2026-05-31,0.16,56,1.35,75.6,46.25,29.35,0
2026-05-24,38,7,Juice,South,Discounters,0,None,,,0.0,34,2.51,85.34,59.31,26.03,0
2026-05-24,38,8,Carbonated,South,Discounters,0,None,,,0.0,48,1.39,66.72,44.88,21.84,0
2026-05-24,38,9,Water,South,Discounters,0,None,,,0.0,54,1.08,58.32,39.45,18.87,0
2026-05-24,38,10,Dairy,South,Discounters,0,None,,,0.0,31,2.6,80.6,50.41,30.19,0
2026-05-24,38,11,Water,South,Discounters,0,None,,,0.0,46,0.95,43.7,28.47,15.23,0
2026-05-24,38,12,Juice,South,Discounters,0,None,,,0.0,56,2.52,141.12,81.38,59.74,0
2026-05-24,38,13,Dairy,South,Discounters,1,Bundle,2026-05-24,2026-05-31,0.23,58,1.95,113.1,73.96,39.14,0
2026-05-24,38,14,Water,South,Discounters,0,None,,,0.0,44,0.95,41.8,24.99,16.81,0
2026-05-24,38,15,Carbonated,South,Discounters,0,None,,,0.0,38,1.59,60.42,35.5,24.92,0
2026-05-24,38,16,Juice,South,Discounters,0,None,,,0.0,38,2.23,84.74,54.43,30.31,0
2026-05-24,38,17,Energy Drinks,South,Discounters,0,None,,,0.0,31,3.0,93.0,54.4,38.6,0
2026-05-24,38,18,Carbonated,South,Discounters,0,None,,,0.0,51,1.5,76.5,42.65,33.85,0
2026-05-24,38,19,Energy Drinks,South,Discounters,1,Discount,2026-05-24,2026-05-24,0.18,33,2.19,72.27,45.56,26.71,0
2026-05-24,38,20,Dairy,South,Discounters,0,None,,,0.0,48,2.42,116.16,79.26,36.9,0
2026-05-24,39,1,Carbonated,East,Supermarket,1,Loyalty,2026-05-24,2026-05-31,0.12,43,1.43,61.49,41.71,19.78,0
2026-05-24,39,2,Juice,East,Supermarket,0,None,,,0.0,51,2.35,119.85,81.79,38.06,0
2026-05-24,39,3,Energy Drinks,East,Supermarket,0,None,,,0.0,43,2.54,109.22,68.78,40.44,0
2026-05-24,39,4,Juice,East,Supermarket,0,None,,,0.0,42,2.31,97.02,60.46,36.56,1
2026-05-24,39,5,Energy Drinks,East,Supermarket,0,None,,,0.0,51,2.67,136.17,75.51,60.66,0
2026-05-24,39,6,Carbonated,East,Supermarket,0,None,,,0.0,37,1.61,59.57,36.54,23.03,0
