week_start,store_id,product_id,opening_qty,received_qty,sold_qty,closing_qty,shrinkage_qty
2026-04-26,36,16,49,66,35,80,0
2026-04-26,36,17,38,56,28,66,1
2026-04-26,36,18,51,69,45,75,0
2026-04-26,36,19,30,39,25,44,0
2026-04-26,36,20,55,60,35,80,0
2026-04-26,37,1,55,66,47,74,0
2026-04-26,37,2,51,63,37,77,1
2026-04-26,37,3,67,71,51,87,1
2026-04-26,37,4,68,68,60,76,0
2026-04-26,37,5,46,46,38,54,1
2026-04-26,37,6,59,71,48,82,1
2026-04-26,37,7,57,57,39,75,0
2026-04-26,37,8,47,67,35,79,0
2026-04-26,37,9,87,98,74,111,2
2026-04-26,37,10,42,54,36,60,0
2026-04-26,37,11,56,56,47,65,0
2026-04-26,37,12,71,88,54,105,2
2026-04-26,37,13,66,66,50,82,1
2026-04-26,37,14,61,69,46,84,1
2026-04-26,37,15,56,71,47,80,1
2026-04-26,37,16,62,62,45,79,0
2026-04-26,37,17,42,42,36,48,1
2026-04-26,37,18,54,71,35,90,0
2026-04-26,37,19,74,98,65,107,0
2026-04-26,37,20,83,85,75,93,0
2026-04-26,38,1,63,74,43,94,0
2026-04-26,38,2,40,49,25,64,0
2026-04-26,38,3,46,65,32,79,1
2026-04-26,38,4,63,63,48,78,0
2026-04-26,38,5,39,39,24,54,0
2026-04-26,38,6,43,47,38,52,0
2026-04-26,38,7,43,44,36,51,0
2026-04-26,38,8,46,51,34,63,1
2026-04-26,38,9,70,70,52,88,0
2026-04-26,38,10,44,56,30,70,1
2026-04-26,38,11,55,59,46,68,0
2026-04-26,38,12,49,49,31,67,0
2026-04-26,38,13,77,88,57,108,2
2026-04-26,38,14,58,58,43,73,0
2026-04-26,38,15,60,60,41,79,1
2026-04-26,38,16,45,65,39,71,0
2026-04-26,38,17,43,43,25,61,0
2026-04-26,38,18,58,58,48,68,0
2026-04-26,38,19,37,52,30,59,0
2026-04-26,38,20,58,78,49,87,1
2026-04-26,39,1,70,77,62,85,2
2026-04-26,39,2,49,57,32,74,0
2026-04-26,39,3,49,49,35,63,0
2026-04-26,39,4,55,81,41,95,2
2026-04-26,39,5,66,93,50,109,2
2026-04-26,39,6,58,58,51,65,1
2026-04-26,39,7,62,80,53,89,0
2026-04-26,39,8,77,105,57,125,1
2026-04-26,39,9,75,75,61,89,0
2026-04-26,39,10,52,56,38,70,1
2026-04-26,39,11,85,85,68,102,0
2026-04-26,39,12,60,60,51,69,1
2026-04-26,39,13,52,52,43,61,1
2026-04-26,39,14,66,78,52,92,1
2026-04-26,39,15,57,65,50,72,0
2026-04-26,39,16,64,64,52,76,1
2026-04-26,39,17,67,69,47,89,0
2026-04-26,39,18,51,51,44,58,0
2026-04-26,39,19,53,53,35,71,0
2026-04-26,39,20,50,69,34,85,1
2026-04-26,40,1,47,47,40,54,1
2026-04-26,40,2,51,60,38,73,0
2026-04-26,40,3,73,79,55,97,1
2026-04-26,40,4,61,61,52,70,0
2026-04-26,40,5,53,53,45,61,1
2026-04-26,40,6,61,78,56,83,1
2026-04-26,40,7,73,88,53,108,1
2026-04-26,40,8,68,85,53,100,1
2026-04-26,40,9,65,87,51,101,0
2026-04-26,40,10,57,57,49,65,0
2026-04-26,40,11,73,108,54,127,2
2026-04-26,40,12,80,81,69,92,0
2026-04-26,40,13,61,75,55,81,1
2026-04-26,40,14,77,114,57,134,0
2026-04-26,40,15,85,117,75,127,2
2026-04-26,40,16,67,78,56,89,1
2026-04-26,40,17,69,95,51,113,2
2026-04-26,40,18,59,78,52,85,2
2026-04-26,40,19,94,94,87,101,0
2026-04-26,40,20,62,62,47,77,1
2026-04-26,41,1,29,29,17,41,0
2026-04-26,41,2,39,50,30,59,0
2026-04-26,41,3,32,34,20,46,0
2026-04-26,41,4,63,63,43,83,1
2026-04-26,41,5,38,53,24,67,1
2026-04-26,41,6,61,73,41,93,0
2026-04-26,41,7,45,45,31,59,1
2026-04-26,41,8,42,46,32,56,0
2026-04-26,41,9,45,64,39,70,1
2026-04-26,41,10,49,60,36,73,1
2026-04-26,41,11,58,59,50,67,0
2026-04-26,41,12,52,62,36,78,0
2026-04-26,41,13,47,54,30,71,0
2026-04-26,41,14,50,72,30,92,0
2026-04-26,41,15,60,67,50,77,0
2026-04-26,41,16,48,48,40,56,1
2026-04-26,41,17,42,46,26,62,0
2026-04-26,41,18,42,62,30,74,0
2026-04-26,41,19,32,44,23,53,1
2026-04-26,41,20,44,44,37,51,0
2026-04-26,42,1,59,68,49,78,1
2026-04-26,42,2,46,46,37,55,0
2026-04-26,42,3,47,57,42,62,1
2026-04-26,42,4,56,63,39,80,0
2026-04-26,42,5,61,73,45,89,2
2026-04-26,42,6,52,72,41,83,0
2026-04-26,42,7,60,88,54,94,1
2026-04-26,42,8,47,51,40,58,0
2026-04-26,42,9,66,72,49,89,2
2026-04-26,42,10,41,56,29,68,0
2026-04-26,42,11,61,89,54,96,0
2026-04-26,42,12,67,67,58,76,1
2026-04-26,42,13,54,54,35,73,0
2026-04-26,42,14,56,56,40,72,0
2026-04-26,42,15,53,53,43,63,0
2026-04-26,42,16,57,57,42,72,1
2026-04-26,42,17,57,57,50,64,1
2026-04-26,42,18,65,89,53,101,2
2026-04-26,42,19,43,43,33,53,0
2026-04-26,42,20,49,62,41,70,1
2026-04-26,43,1,66,73,57,82,0
2026-04-26,43,2,101,132,83,150,2
2026-04-26,43,3,83,117,66,134,0
2026-04-26,43,4,72,99,56,115,0
2026-04-26,43,5,90,124,72,142,0
2026-04-26,43,6,59,87,47,99,0
2026-04-26,43,7,107,107,87,127,2
2026-04-26,43,8,74,110,56,128,3
2026-04-26,43,9,92,122,72,142,1
2026-04-26,43,10,87,117,71,133,1
2026-04-26,43,11,77,77,62,92,1
2026-04-26,43,12,61,61,50,72,1
2026-04-26,43,13,67,78,50,95,1
2026-04-26,43,14,59,86,54,91,0
2026-04-26,43,15,75,99,57,117,1
2026-04-26,43,16,60,60,53,67,0
2026-04-26,43,17,55,78,40,93,1
2026-04-26,43,18,70,94,56,108,2
2026-04-26,43,19,82,97,67,112,0
2026-04-26,43,20,62,88,52,98,0
2026-04-26,44,1,50,70,36,84,0
2026-04-26,44,2,73,73,57,89,1
2026-04-26,44,3,89,89,71,107,0
2026-04-26,44,4,61,69,48,82,0
2026-04-26,44,5,65,74,46,93,0
2026-04-26,44,6,74,74,66,82,0
2026-04-26,44,7,53,79,39,93,1
2026-04-26,44,8,52,52,47,57,1
2026-04-26,44,9,52,65,38,79,0
2026-04-26,44,10,56,56,49,63,0
2026-04-26,44,11,51,66,45,72,1
2026-04-26,44,12,49,64,39,74,1
2026-04-26,44,13,56,56,44,68,1
2026-04-26,44,14,62,68,50,80,1
2026-04-26,44,15,53,56,40,69,0
2026-04-26,44,16,52,52,32,72,1
2026-04-26,44,17,58,58,49,67,0
2026-04-26,44,18,46,46,40,52,0
2026-04-26,44,19,46,46,40,52,0
2026-04-26,44,20,54,54,48,60,1
2026-04-26,45,1,53,61,47,67,1
2026-04-26,45,2,64,76,49,91,1
2026-04-26,45,3,57,57,44,70,1
2026-04-26,45,4,64,95,56,103,1
2026-04-26,45,5,43,51,35,59,0
2026-04-26,45,6,64,79,55,88,1
2026-04-26,45,7,74,74,54,94,0
2026-04-26,45,8,77,89,63,103,1
2026-04-26,45,9,69,69,63,75,1
2026-04-26,45,10,59,59,42,76,0
2026-04-26,45,11,50,58,45,63,1
2026-04-26,45,12,52,73,41,84,1
2026-04-26,45,13,68,89,48,109,0
2026-04-26,45,14,72,72,61,83,0
2026-04-26,45,15,54,77,49,82,1
2026-04-26,45,16,54,54,39,69,1
2026-04-26,45,17,67,83,48,102,2
2026-04-26,45,18,82,105,64,123,2
2026-04-26,45,19,54,58,48,64,0
2026-04-26,45,20,53,73,45,81,0
2026-04-26,46,1,64,64,59,69,0
2026-04-26,46,2,69,69,61,77,0
2026-04-26,46,3,50,50,36,64,0
2026-04-26,46,4,98,98,80,116,1
2026-04-26,46,5,81,120,62,139,1
2026-04-26,46,6,74,83,63,94,1
2026-04-26,46,7,70,70,65,75,0
2026-04-26,46,8,68,79,57,90,0
2026-04-26,46,9,64,64,58,70,1
2026-04-26,46,10,64,64,48,80,0
2026-04-26,46,11,71,71,59,83,1
2026-04-26,46,12,77,89,65,101,1
2026-04-26,46,13,66,97,48,115,2
2026-04-26,46,14,49,49,42,56,1
2026-04-26,46,15,45,45,34,56,0
2026-04-26,46,16,89,116,76,129,0
2026-04-26,46,17,79,79,59,99,0
2026-04-26,46,18,85,118,66,137,1
2026-04-26,46,19,58,72,46,84,0
2026-04-26,46,20,61,70,54,77,0
2026-04-26,47,1,118,118,102,134,1
2026-04-26,47,2,81,90,74,97,1
2026-04-26,47,3,105,105,85,125,2
2026-04-26,47,4,71,77,64,84,1
2026-04-26,47,5,66,98,54,110,1
2026-04-26,47,6,64,66,51,79,0
2026-04-26,47,7,59,61,47,73,1
2026-04-26,47,8,70,99,56,113,0
2026-04-26,47,9,79,88,68,99,0
2026-04-26,47,10,68,78,60,86,1
2026-04-26,47,11,82,121,74,129,1
2026-04-26,47,12,95,95,84,106,0
2026-04-26,47,13,59,60,53,66,0
2026-04-26,47,14,108,108,99,117,2
2026-04-26,47,15,93,137,79,151,3
2026-04-26,47,16,92,93,82,103,0
2026-04-26,47,17,106,117,98,125,2
2026-04-26,47,18,81,81,63,99,1
2026-04-26,47,19,81,114,73,122,1
2026-04-26,47,20,88,88,69,107,0
2026-04-26,48,1,48,69,35,82,0
2026-04-26,48,2,59,69,39,89,0
2026-04-26,48,3,52,57,36,73,1
2026-04-26,48,4,54,79,47,86,0
2026-04-26,48,5,75,75,60,90,0
2026-04-26,48,6,51,60,33,78,1
2026-04-26,48,7,55,68,39,84,1
2026-04-26,48,8,55,55,42,68,0
2026-04-26,48,9,49,62,42,69,0
2026-04-26,48,10,35,35,23,47,0
2026-04-26,48,11,59,74,41,92,1
2026-04-26,48,12,46,66,40,72,0
2026-04-26,48,13,51,52,46,57,0
2026-04-26,48,14,65,65,50,80,0
2026-04-26,48,15,59,59,41,77,0
2026-04-26,48,16,52,75,33,94,1
2026-04-26,48,17,84,84,64,104,1
2026-04-26,48,18,47,49,32,64,0
2026-04-26,48,19,35,47,28,54,0
2026-04-26,48,20,50,67,36,81,0
2026-04-26,49,1,52,69,37,84,0
2026-04-26,49,2,51,76,38,89,0
2026-04-26,49,3,56,69,49,76,1
2026-04-26,49,4,47,47,33,61,0
2026-04-26,49,5,46,62,37,71,1
2026-04-26,49,6,62,62,43,81,0
2026-04-26,49,7,41,41,33,49,1
2026-04-26,49,8,39,57,34,62,0
2026-04-26,49,9,40,55,33,62,1
2026-04-26,49,10,44,64,36,72,0
2026-04-26,49,11,60,72,44,88,1
2026-04-26,49,12,42,44,34,52,1
2026-04-26,49,13,41,41,33,49,0
2026-04-26,49,14,43,59,36,66,1
2026-04-26,49,15,54,54,38,70,1
2026-04-26,49,16,40,57,33,64,1
2026-04-26,49,17,38,38,32,44,0
2026-04-26,49,18,45,50,32,63,1
2026-04-26,49,19,39,47,30,56,1
2026-04-26,49,20,50,60,31,79,0
2026-04-26,50,1,52,67,46,73,1
2026-04-26,50,2,59,59,47,71,0
2026-04-26,50,3,44,49,36,57,1
2026-04-26,50,4,81,84,69,96,0
2026-04-26,50,5,33,37,28,42,1
2026-04-26,50,6,58,58,48,68,0
2026-04-26,50,7,68,85,60,93,1
2026-04-26,50,8,80,80,61,99,1
2026-04-26,50,9,73,76,66,83,1
2026-04-26,50,10,55,79,38,96,1
2026-04-26,50,11,76,76,56,96,1
2026-04-26,50,12,64,68,52,80,1
2026-04-26,50,13,53,53,38,68,0
2026-04-26,50,14,63,68,45,86,0
2026-04-26,50,15,58,70,52,76,1
2026-04-26,50,16,74,74,59,89,1
2026-04-26,50,17,44,46,39,51,1
2026-04-26,50,18,69,94,49,114,1
2026-04-26,50,19,52,52,33,71,0
2026-04-26,50,20,65,77,54,88,0
2026-05-03,1,1,65,65,48,82,1
2026-05-03,1,2,62,66,44,84,1
2026-05-03,1,3,60,76,48,88,0
2026-05-03,1,4,37,39,32,44,0
2026-05-03,1,5,61,84,45,100,0
2026-05-03,1,6,55,70,43,82,1
2026-05-03,1,7,63,64,46,81,0
2026-05-03,1,8,60,61,50,71,0
2026-05-03,1,9,65,97,53,109,0
2026-05-03,1,10,48,66,43,71,0
2026-05-03,1,11,38,38,33,43,0
2026-05-03,1,12,46,46,41,51,0
2026-05-03,1,13,50,69,36,83,1
2026-05-03,1,14,63,63,44,82,0
2026-05-03,1,15,55,73,42,86,1
2026-05-03,1,16,80,80,63,97,0
2026-05-03,1,17,53,65,40,78,1
2026-05-03,1,18,49,61,36,74,1
2026-05-03,1,19,55,79,50,84,1
2026-05-03,1,20,54,54,44,64,1
2026-05-03,2,1,63,68,45,86,1
2026-05-03,2,2,71,71,59,83,1
2026-05-03,2,3,26,26,18,34,0
2026-05-03,2,4,59,79,53,85,1
2026-05-03,2,5,50,53,33,70,0
2026-05-03,2,6,42,49,30,61,0
2026-05-03,2,7,66,66,47,85,0
2026-05-03,2,8,53,76,47,82,0
2026-05-03,2,9,71,71,52,90,1
2026-05-03,2,10,48,52,43,57,1
2026-05-03,2,11,60,76,50,86,2
2026-05-03,2,12,73,100,56,117,1
2026-05-03,2,13,72,72,61,83,0
2026-05-03,2,14,61,90,54,97,2
2026-05-03,2,15,52,52,38,66,1
2026-05-03,2,16,64,90,48,106,1
2026-05-03,2,17,44,56,32,68,1
2026-05-03,2,18,61,64,46,79,1
2026-05-03,2,19,39,55,33,61,0
2026-05-03,2,20,50,69,42,77,1
2026-05-03,3,1,59,63,51,71,1
2026-05-03,3,2,59,59,49,69,1
2026-05-03,3,3,55,67,49,73,0
2026-05-03,3,4,63,74,52,85,0
2026-05-03,3,5,48,48,40,56,0
2026-05-03,3,6,70,72,57,85,1
2026-05-03,3,7,52,73,47,78,0
2026-05-03,3,8,54,74,49,79,1
2026-05-03,3,9,92,136,72,156,1
2026-05-03,3,10,63,79,51,91,1
2026-05-03,3,11,70,104,55,119,0
2026-05-03,3,12,78,78,71,85,1
2026-05-03,3,13,62,62,45,79,0
2026-05-03,3,14,70,102,57,115,0
2026-05-03,3,15,54,66,43,77,0
2026-05-03,3,16,81,113,64,130,1
2026-05-03,3,17,42,42,37,47,0
2026-05-03,3,18,52,52,46,58,0
2026-05-03,3,19,63,93,44,112,2
2026-05-03,3,20,59,70,47,82,1
2026-05-03,4,1,72,74,53,93,0
2026-05-03,4,2,72,104,52,124,1
2026-05-03,4,3,60,76,54,82,0
2026-05-03,4,4,62,83,55,90,0
2026-05-03,4,5,53,65,41,77,0
2026-05-03,4,6,79,81,61,99,1
2026-05-03,4,7,50,50,37,63,0
2026-05-03,4,8,64,95,58,101,1
2026-05-03,4,9,63,70,46,87,1
2026-05-03,4,10,46,66,37,75,0
2026-05-03,4,11,70,70,56,84,1
2026-05-03,4,12,59,75,51,83,2
2026-05-03,4,13,53,53,43,63,0
2026-05-03,4,14,68,68,53,83,1
2026-05-03,4,15,60,74,47,87,1
2026-05-03,4,16,61,61,54,68,0
2026-05-03,4,17,59,66,47,78,1
2026-05-03,4,18,62,62,57,67,0
2026-05-03,4,19,81,81,70,92,1
2026-05-03,4,20,51,51,43,59,1
2026-05-03,5,1,39,55,30,64,0
2026-05-03,5,2,53,78,37,94,0
2026-05-03,5,3,49,49,31,67,0
2026-05-03,5,4,45,53,30,68,1
2026-05-03,5,5,24,24,18,30,0
2026-05-03,5,6,39,49,32,56,0
2026-05-03,5,7,39,39,19,59,0
2026-05-03,5,8,48,69,30,87,1
2026-05-03,5,9,38,44,29,53,0
2026-05-03,5,10,36,36,25,47,0
2026-05-03,5,11,35,39,24,50,0
2026-05-03,5,12,37,37,27,47,0
2026-05-03,5,13,31,31,22,40,0
2026-05-03,5,14,49,68,33,84,0
2026-05-03,5,15,47,47,28,66,0
2026-05-03,5,16,44,57,24,77,1
2026-05-03,5,17,38,38,28,48,0
2026-05-03,5,18,50,50,31,69,1
2026-05-03,5,19,49,50,37,62,0
2026-05-03,5,20,41,49,26,64,0
2026-05-03,6,1,78,108,62,124,2
2026-05-03,6,2,89,116,69,136,1
2026-05-03,6,3,62,62,44,80,0
2026-05-03,6,4,89,89,69,109,0
2026-05-03,6,5,68,68,49,87,1
2026-05-03,6,6,58,58,46,70,0
2026-05-03,6,7,60,60,51,69,0
2026-05-03,6,8,40,47,33,54,0
2026-05-03,6,9,67,97,48,116,1
2026-05-03,6,10,57,64,43,78,1
2026-05-03,6,11,62,62,54,70,1
2026-05-03,6,12,58,83,43,98,0
2026-05-03,6,13,50,50,30,70,0
2026-05-03,6,14,56,56,45,67,0
2026-05-03,6,15,64,64,44,84,0
2026-05-03,6,16,72,72,66,78,0
2026-05-03,6,17,65,79,52,92,0
2026-05-03,6,18,42,60,36,66,1
2026-05-03,6,19,78,78,58,98,2
2026-05-03,6,20,66,71,48,89,1
2026-05-03,7,1,75,84,56,103,1
2026-05-03,7,2,76,104,69,111,0
2026-05-03,7,3,46,47,30,63,0
2026-05-03,7,4,67,92,54,105,0
2026-05-03,7,5,40,40,32,48,0
2026-05-03,7,6,84,111,78,117,2
2026-05-03,7,7,75,103,63,115,2
2026-05-03,7,8,58,84,45,97,2
2026-05-03,7,9,70,70,58,82,0
2026-05-03,7,10,66,90,51,105,2
2026-05-03,7,11,74,74,56,92,0
2026-05-03,7,12,51,51,46,56,0
2026-05-03,7,13,73,73,67,79,0
2026-05-03,7,14,56,56,50,62,1
2026-05-03,7,15,71,71,52,90,1
2026-05-03,7,16,69,69,62,76,1
2026-05-03,7,17,50,60,35,75,1
2026-05-03,7,18,57,62,45,74,0
2026-05-03,7,19,54,67,38,83,1
2026-05-03,7,20,55,78,41,92,1
2026-05-03,8,1,37,47,32,52,1
2026-05-03,8,2,36,40,31,45,0
2026-05-03,8,3,50,50,34,66,1
2026-05-03,8,4,49,49,29,69,0
2026-05-03,8,5,40,58,25,73,0
2026-05-03,8,6,54,62,35,81,0
2026-05-03,8,7,48,48,29,67,0
2026-05-03,8,8,47,65,35,77,1
2026-05-03,8,9,50,50,34,66,0
2026-05-03,8,10,29,42,13,58,0
2026-05-03,8,11,50,72,37,85,1
2026-05-03,8,12,45,45,32,58,0
2026-05-03,8,13,29,34,22,41,0
2026-05-03,8,14,58,84,40,102,1
2026-05-03,8,15,59,59,46,72,0
2026-05-03,8,16,38,38,31,45,0
2026-05-03,8,17,37,44,24,57,0
2026-05-03,8,18,39,46,25,60,0
2026-05-03,8,19,41,44,36,49,0
2026-05-03,8,20,33,39,24,48,0
2026-05-03,9,1,58,58,40,76,0
2026-05-03,9,2,63,63,46,80,0
2026-05-03,9,3,54,75,36,93,0
2026-05-03,9,4,68,96,51,113,0
2026-05-03,9,5,70,103,50,123,2
2026-05-03,9,6,68,68,59,77,0
2026-05-03,9,7,65,66,54,77,1
2026-05-03,9,8,43,43,33,53,0
2026-05-03,9,9,69,69,60,78,1
2026-05-03,9,10,61,82,44,99,2
2026-05-03,9,11,65,65,56,74,1
2026-05-03,9,12,60,79,44,95,2
2026-05-03,9,13,60,71,40,91,1
2026-05-03,9,14,56,68,46,78,1
2026-05-03,9,15,55,58,44,69,0
2026-05-03,9,16,64,64,54,74,0
2026-05-03,9,17,63,87,46,104,0
2026-05-03,9,18,57,78,50,85,1
2026-05-03,9,19,56,71,41,86,0
2026-05-03,9,20,46,46,38,54,1
2026-05-03,10,1,87,87,75,99,1
2026-05-03,10,2,97,136,92,141,0
2026-05-03,10,3,97,97,92,102,2
2026-05-03,10,4,99,122,88,133,3
2026-05-03,10,5,84,84,71,97,1
2026-05-03,10,6,75,102,65,112,0
2026-05-03,10,7,61,78,45,94,0
2026-05-03,10,8,94,94,74,114,1
2026-05-03,10,9,90,119,74,135,1
2026-05-03,10,10,106,106,93,119,2
2026-05-03,10,11,88,88,76,100,2
2026-05-03,10,12,83,83,63,103,2
2026-05-03,10,13,107,157,90,174,1
2026-05-03,10,14,77,77,67,87,2
2026-05-03,10,15,92,92,75,109,0
2026-05-03,10,16,112,112,94,130,3
2026-05-03,10,17,88,106,72,122,3
2026-05-03,10,18,82,82,77,87,1
2026-05-03,10,19,89,111,70,130,0
2026-05-03,10,20,65,77,48,94,0
2026-05-03,11,1,58,58,47,69,0
2026-05-03,11,2,59,59,49,69,0
2026-05-03,11,3,48,48,33,63,0
2026-05-03,11,4,69,98,51,116,2
2026-05-03,11,5,61,61,42,80,0
2026-05-03,11,6,78,97,59,116,0
2026-05-03,11,7,73,73,65,81,1
2026-05-03,11,8,53,53,44,62,0
2026-05-03,11,9,68,73,56,85,1
2026-05-03,11,10,67,90,56,101,0
2026-05-03,11,11,85,88,72,101,1
2026-05-03,11,12,78,78,62,94,0
2026-05-03,11,13,63,71,44,90,0
2026-05-03,11,14,62,79,51,90,1
2026-05-03,11,15,62,62,45,79,1
2026-05-03,11,16,79,93,73,99,2
2026-05-03,11,17,45,45,39,51,0
2026-05-03,11,18,49,49,43,55,0
2026-05-03,11,19,46,55,32,69,1
2026-05-03,11,20,66,66,52,80,1
2026-05-03,12,1,56,72,46,82,1
2026-05-03,12,2,55,62,36,81,0
2026-05-03,12,3,40,48,25,63,0
2026-05-03,12,4,69,82,58,93,1
2026-05-03,12,5,43,43,35,51,0
2026-05-03,12,6,51,51,31,71,1
2026-05-03,12,7,68,73,50,91,0
2026-05-03,12,8,55,81,42,94,0
2026-05-03,12,9,51,51,42,60,0
2026-05-03,12,10,49,49,41,57,0
2026-05-03,12,11,33,37,28,42,0
2026-05-03,12,12,71,77,54,94,0
2026-05-03,12,13,66,66,50,82,0
2026-05-03,12,14,67,67,53,81,0
2026-05-03,12,15,46,49,37,58,0
2026-05-03,12,16,60,87,45,102,1
2026-05-03,12,17,48,57,32,73,0
2026-05-03,12,18,59,82,48,93,0
2026-05-03,12,19,49,53,32,70,0
2026-05-03,12,20,52,75,43,84,0
2026-05-03,13,1,73,73,67,79,1
2026-05-03,13,2,90,90,73,107,0
2026-05-03,13,3,54,79,48,85,2
2026-05-03,13,4,87,101,68,120,0
2026-05-03,13,5,80,102,69,113,0
2026-05-03,13,6,72,72,60,84,0
2026-05-03,13,7,63,76,46,93,0
2026-05-03,13,8,55,64,46,73,0
2026-05-03,13,9,85,85,72,98,0
2026-05-03,13,10,76,104,64,116,1
2026-05-03,13,11,58,65,42,81,1
2026-05-03,13,12,59,59,52,66,0
2026-05-03,13,13,51,72,34,89,1
2026-05-03,13,14,72,98,53,117,2
2026-05-03,13,15,79,115,62,132,0
2026-05-03,13,16,78,78,64,92,0
2026-05-03,13,17,64,64,44,84,0
2026-05-03,13,18,68,68,55,81,0
2026-05-03,13,19,59,59,50,68,0
2026-05-03,13,20,57,62,39,80,1
2026-05-03,14,1,61,61,47,75,0
2026-05-03,14,2,89,110,72,127,0
2026-05-03,14,3,67,67,50,84,1
2026-05-03,14,4,76,107,61,122,2
2026-05-03,14,5,56,56,43,69,0
2026-05-03,14,6,81,117,70,128,0
2026-05-03,14,7,71,98,60,109,2
2026-05-03,14,8,57,57,51,63,0
2026-05-03,14,9,77,88,66,99,2
2026-05-03,14,10,37,54,29,62,1
2026-05-03,14,11,66,66,47,85,1
2026-05-03,14,12,52,55,40,67,1
2026-05-03,14,13,60,77,49,88,0
2026-05-03,14,14,79,79,62,96,1
2026-05-03,14,15,64,85,44,105,0
2026-05-03,14,16,64,90,51,103,0
2026-05-03,14,17,71,71,54,88,1
2026-05-03,14,18,43,43,38,48,0
2026-05-03,14,19,55,58,46,67,1
2026-05-03,14,20,64,93,57,100,0
2026-05-03,15,1,57,57,41,73,1
2026-05-03,15,2,55,55,38,72,1
2026-05-03,15,3,51,74,32,93,0
2026-05-03,15,4,54,54,49,59,0
2026-05-03,15,5,34,48,25,57,0
2026-05-03,15,6,61,61,45,77,0
2026-05-03,15,7,44,57,35,66,1
2026-05-03,15,8,66,66,49,83,0
2026-05-03,15,9,63,63,55,71,1
2026-05-03,15,10,53,75,45,83,0
2026-05-03,15,11,66,83,59,90,1
2026-05-03,15,12,41,44,36,49,0
2026-05-03,15,13,52,67,39,80,0
2026-05-03,15,14,64,64,52,76,1
2026-05-03,15,15,62,62,48,76,0
2026-05-03,15,16,52,74,44,82,1
2026-05-03,15,17,43,47,30,60,1
2026-05-03,15,18,53,72,44,81,1
2026-05-03,15,19,37,37,25,49,1
2026-05-03,15,20,61,80,44,97,2
2026-05-03,16,1,56,64,43,77,0
2026-05-03,16,2,55,55,50,60,0
2026-05-03,16,3,61,61,43,79,1
2026-05-03,16,4,68,68,49,87,0
2026-05-03,16,5,52,53,40,65,0
2026-05-03,16,6,70,94,60,104,0
2026-05-03,16,7,57,80,48,89,1
2026-05-03,16,8,43,45,38,50,1
2026-05-03,16,9,62,62,44,80,0
2026-05-03,16,10,53,57,33,77,0
2026-05-03,16,11,64,64,49,79,1
2026-05-03,16,12,50,59,42,67,1
2026-05-03,16,13,60,60,46,74,1
2026-05-03,16,14,53,53,43,63,1
2026-05-03,16,15,55,55,38,72,1
2026-05-03,16,16,54,70,34,90,0
2026-05-03,16,17,46,49,30,65,1
2026-05-03,16,18,61,86,47,100,1
2026-05-03,16,19,44,47,37,54,0
2026-05-03,16,20,52,67,37,82,1
2026-05-03,17,1,44,60,35,69,1
2026-05-03,17,2,36,36,31,41,0
2026-05-03,17,3,53,53,40,66,0
2026-05-03,17,4,51,62,34,79,1
2026-05-03,17,5,51,61,37,75,1
2026-05-03,17,6,42,42,36,48,1
2026-05-03,17,7,52,59,38,73,1
2026-05-03,17,8,37,46,26,57,0
2026-05-03,17,9,61,66,56,71,1
2026-05-03,17,10,35,36,17,54,1
2026-05-03,17,11,51,61,41,71,0
2026-05-03,17,12,43,57,29,71,1
2026-05-03,17,13,35,45,23,57,0
2026-05-03,17,14,44,47,38,53,0
2026-05-03,17,15,51,51,36,66,0
2026-05-03,17,16,42,42,35,49,0
2026-05-03,17,17,44,44,24,64,0
2026-05-03,17,18,36,42,29,49,0
2026-05-03,17,19,52,57,32,77,1
2026-05-03,17,20,44,59,27,76,0
2026-05-03,18,1,114,148,108,154,3
2026-05-03,18,2,78,103,72,109,0
2026-05-03,18,3,77,77,70,84,0
2026-05-03,18,4,105,128,100,133,2
2026-05-03,18,5,87,87,73,101,0
2026-05-03,18,6,111,111,95,127,1
2026-05-03,18,7,77,77,71,83,0
2026-05-03,18,8,95,140,78,157,1
2026-05-03,18,9,85,88,78,95,1
2026-05-03,18,10,81,121,68,134,2
2026-05-03,18,11,107,126,93,140,1
2026-05-03,18,12,104,144,93,155,1
2026-05-03,18,13,76,109,65,120,0
2026-05-03,18,14,105,105,89,121,1
2026-05-03,18,15,88,101,75,114,1
2026-05-03,18,16,65,65,57,73,1
2026-05-03,18,17,83,83,71,95,0
2026-05-03,18,18,99,130,93,136,1
2026-05-03,18,19,69,80,64,85,0
2026-05-03,18,20,74,105,66,113,1
2026-05-03,19,1,58,68,52,74,1
2026-05-03,19,2,69,69,51,87,1
2026-05-03,19,3,46,46,38,54,0
2026-05-03,19,4,86,90,75,101,0
2026-05-03,19,5,57,84,52,89,0
2026-05-03,19,6,73,102,66,109,2
2026-05-03,19,7,65,85,57,93,0
2026-05-03,19,8,53,57,45,65,0
2026-05-03,19,9,64,71,59,76,0
2026-05-03,19,10,71,84,62,93,1
2026-05-03,19,11,56,56,44,68,1
2026-05-03,19,12,58,58,42,74,0
2026-05-03,19,13,64,64,49,79,1
2026-05-03,19,14,59,59,53,65,0
2026-05-03,19,15,75,105,59,121,0
2026-05-03,19,16,65,72,47,90,2
2026-05-03,19,17,53,69,47,75,2
2026-05-03,19,18,67,67,57,77,1
2026-05-03,19,19,61,67,44,84,0
